"id","status","sort","user_created","date_created","user_updated","date_updated","translations"
"mealoffersNothingFound","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:16:54.993Z",,,"[{""id"":405,""languages_code"":""de-DE"",""content"":""Keine Angebote gefunden. Schauen Sie später wieder vorbei oder kochen Sie selbst etwas."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":406,""languages_code"":""en-US"",""content"":""No offers found. Check back later or cook something for yourself."",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":407,""languages_code"":""es-ES"",""content"":""No se han encontrado ofertas. Vuelve a comprobarlo más tarde o cocina algo para ti."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":408,""languages_code"":""fr-FR"",""content"":""Aucune offre trouvée. Revenez plus tard ou préparez quelque chose pour vous."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":409,""languages_code"":""it-IT"",""content"":""Nessuna offerta trovata. Tornate a trovarci più tardi o cucinate qualcosa per voi."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":410,""languages_code"":""pl-PL"",""content"":""Nie znaleziono żadnych ofert. Sprawdź później lub ugotuj coś dla siebie."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":411,""languages_code"":""pt-BR"",""content"":""Nenhuma oferta encontrada. Verifique mais tarde ou cozinhe algo para você mesmo."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":412,""languages_code"":""ro-RO"",""content"":""Nu s-au găsit oferte. Reveniți mai târziu sau gătiți ceva pentru dumneavoastră."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":413,""languages_code"":""ru-RU"",""content"":""Предложений не найдено. Проверьте позже или приготовьте что-нибудь для себя."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":414,""languages_code"":""tr-TR"",""content"":""Teklif bulunamadı. Daha sonra tekrar kontrol edin veya kendiniz için bir şeyler pişirin."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":415,""languages_code"":""uk-UK"",""content"":""Пропозицій не знайдено. Поверніться пізніше або приготуйте щось для себе."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":416,""languages_code"":""zh-ZH"",""content"":""没有发现任何优惠。请稍后再来检查，或为自己做一些东西。"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"meals","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:17:30.853Z",,,"[{""id"":441,""languages_code"":""de-DE"",""content"":""Speisen"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":442,""languages_code"":""en-US"",""content"":""Food"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":443,""languages_code"":""es-ES"",""content"":""Alimentos"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":444,""languages_code"":""fr-FR"",""content"":""Repas"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":445,""languages_code"":""it-IT"",""content"":""Cibo"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":446,""languages_code"":""pl-PL"",""content"":""Żywność"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":447,""languages_code"":""pt-BR"",""content"":""Alimentos"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":448,""languages_code"":""ro-RO"",""content"":""Alimente"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":449,""languages_code"":""ru-RU"",""content"":""Продукты питания"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":450,""languages_code"":""tr-TR"",""content"":""Yemek"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":451,""languages_code"":""uk-UK"",""content"":""Продукти харчування"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":452,""languages_code"":""zh-ZH"",""content"":""食品"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"mostDisliked","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:15:42.668Z",,,"[{""id"":333,""languages_code"":""de-DE"",""content"":""Am unbeliebtesten"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":334,""languages_code"":""en-US"",""content"":""Most unpopular"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":335,""languages_code"":""es-ES"",""content"":""Los más impopulares"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":336,""languages_code"":""fr-FR"",""content"":""Les plus impopulaires"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":337,""languages_code"":""it-IT"",""content"":""Il più impopolare"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":338,""languages_code"":""pl-PL"",""content"":""Najbardziej niepopularny"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":339,""languages_code"":""pt-BR"",""content"":""Mais impopulares"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":340,""languages_code"":""ro-RO"",""content"":""Cel mai nepopular"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":341,""languages_code"":""ru-RU"",""content"":""Самый непопулярный"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":342,""languages_code"":""tr-TR"",""content"":""En popüler olmayan"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":343,""languages_code"":""uk-UK"",""content"":""Найбільш непопулярні"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":344,""languages_code"":""zh-ZH"",""content"":""最不受欢迎的"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"mostLiked","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:15:31.524Z",,,"[{""id"":321,""languages_code"":""de-DE"",""content"":""Am beliebtesten"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":322,""languages_code"":""en-US"",""content"":""Most popular"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":323,""languages_code"":""es-ES"",""content"":""Los más populares"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":324,""languages_code"":""fr-FR"",""content"":""Les plus populaires"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":325,""languages_code"":""it-IT"",""content"":""I più popolari"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":326,""languages_code"":""pl-PL"",""content"":""Najpopularniejsze"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":327,""languages_code"":""pt-BR"",""content"":""Mais populares"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":328,""languages_code"":""ro-RO"",""content"":""Cele mai populare"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":329,""languages_code"":""ru-RU"",""content"":""Самые популярные"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":330,""languages_code"":""tr-TR"",""content"":""En popüler"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":331,""languages_code"":""uk-UK"",""content"":""Найпопулярніші"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":332,""languages_code"":""zh-ZH"",""content"":""最受欢迎"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"newest","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:15:09.612Z",,,"[{""id"":297,""languages_code"":""de-DE"",""content"":""Neueste"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":298,""languages_code"":""en-US"",""content"":""Latest"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":299,""languages_code"":""es-ES"",""content"":""Lo más reciente es"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":300,""languages_code"":""fr-FR"",""content"":""Les plus récents"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":301,""languages_code"":""it-IT"",""content"":""Ultime novità"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":302,""languages_code"":""pl-PL"",""content"":""Najnowsza"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":303,""languages_code"":""pt-BR"",""content"":""O mais recente"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":304,""languages_code"":""ro-RO"",""content"":""Cele mai recente"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":305,""languages_code"":""ru-RU"",""content"":""Последние"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":306,""languages_code"":""tr-TR"",""content"":""En son"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":307,""languages_code"":""uk-UK"",""content"":""Останні"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":308,""languages_code"":""zh-ZH"",""content"":""最新的"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"news","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:23:58.861Z",,,"[{""id"":789,""languages_code"":""de-DE"",""content"":""News"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":790,""languages_code"":""en-US"",""content"":""News"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":791,""languages_code"":""es-ES"",""content"":""Noticias"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":792,""languages_code"":""fr-FR"",""content"":""Actualités"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":793,""languages_code"":""it-IT"",""content"":""Notizie"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":794,""languages_code"":""pl-PL"",""content"":""Aktualności"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":795,""languages_code"":""pt-BR"",""content"":""Notícias"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":796,""languages_code"":""ro-RO"",""content"":""Știri"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":797,""languages_code"":""ru-RU"",""content"":""Новости"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":798,""languages_code"":""tr-TR"",""content"":""Haberler"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":799,""languages_code"":""uk-UK"",""content"":""Новини"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":800,""languages_code"":""zh-ZH"",""content"":""新闻"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"nextOffersFoundFor","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:17:55.518Z",,,"[{""id"":465,""languages_code"":""de-DE"",""content"":""Nächste Angebote gefunden für"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":466,""languages_code"":""en-US"",""content"":""Next offers found for"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":467,""languages_code"":""es-ES"",""content"":""Próximas ofertas encontradas para"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":468,""languages_code"":""fr-FR"",""content"":""Prochaines offres trouvées pour"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":469,""languages_code"":""it-IT"",""content"":""Le prossime offerte trovate per"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":470,""languages_code"":""pl-PL"",""content"":""Następne znalezione oferty dla"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":471,""languages_code"":""pt-BR"",""content"":""Próximas ofertas encontradas para"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":472,""languages_code"":""ro-RO"",""content"":""Ofertele următoare găsite pentru"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":473,""languages_code"":""ru-RU"",""content"":""Следующие найденные предложения для"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":474,""languages_code"":""tr-TR"",""content"":""Sonraki teklifler şunlar için bulundu"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":475,""languages_code"":""uk-UK"",""content"":""Знайдено наступні пропозиції для"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":476,""languages_code"":""zh-ZH"",""content"":""找到的下一个报价为"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"nfcInstructionRead","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:21:46.533Z",,,"[{""id"":645,""languages_code"":""de-DE"",""content"":""Stecken Sie Ihre Karte in Ihr Mobiltelefon"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":646,""languages_code"":""en-US"",""content"":""Put your card on your cell phone"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":647,""languages_code"":""es-ES"",""content"":""Ponga su tarjeta en su teléfono móvil"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":648,""languages_code"":""fr-FR"",""content"":""Mettez votre carte sur votre téléphone portable"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":649,""languages_code"":""it-IT"",""content"":""Mettete la vostra carta sul cellulare"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":650,""languages_code"":""pl-PL"",""content"":""Umieść swoją kartę w telefonie komórkowym"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":651,""languages_code"":""pt-BR"",""content"":""Coloque seu cartão em seu telefone celular"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":652,""languages_code"":""ro-RO"",""content"":""Puneți-vă cardul pe telefonul mobil"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":653,""languages_code"":""ru-RU"",""content"":""Поместите свою карточку в мобильный телефон"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":654,""languages_code"":""tr-TR"",""content"":""Kartınızı cep telefonunuza takın"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":655,""languages_code"":""uk-UK"",""content"":""Встановіть картку на мобільний телефон"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":656,""languages_code"":""zh-ZH"",""content"":""把你的卡放在你的手机上"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"nfcNotEnabled","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:22:09.404Z",,,"[{""id"":669,""languages_code"":""de-DE"",""content"":""Bitte aktivieren Sie NFC auf Ihrem Gerät."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":670,""languages_code"":""en-US"",""content"":""Please enable NFC on your device."",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":671,""languages_code"":""es-ES"",""content"":""Por favor, active la NFC en su dispositivo."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":672,""languages_code"":""fr-FR"",""content"":""Veuillez activer la fonction NFC sur votre appareil."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":673,""languages_code"":""it-IT"",""content"":""Attivare l'NFC sul dispositivo."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":674,""languages_code"":""pl-PL"",""content"":""Proszę włączyć NFC w swoim urządzeniu."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":675,""languages_code"":""pt-BR"",""content"":""Favor ativar o NFC em seu dispositivo."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":676,""languages_code"":""ro-RO"",""content"":""Vă rugăm să activați NFC pe dispozitivul dvs."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":677,""languages_code"":""ru-RU"",""content"":""Пожалуйста, включите функцию NFC на вашем устройстве."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":678,""languages_code"":""tr-TR"",""content"":""Lütfen cihazınızda NFC'yi etkinleştirin."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":679,""languages_code"":""uk-UK"",""content"":""Будь ласка, увімкніть NFC на вашому пристрої."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":680,""languages_code"":""zh-ZH"",""content"":""请在您的设备上启用NFC。"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"nfcNotSupported","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:21:58.324Z",,,"[{""id"":657,""languages_code"":""de-DE"",""content"":""Ihr Gerät unterstützt kein NFC zum Lesen der Karte."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":658,""languages_code"":""en-US"",""content"":""Your device does not support NFC to read the card."",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":659,""languages_code"":""es-ES"",""content"":""Su dispositivo no soporta NFC para leer la tarjeta."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":660,""languages_code"":""fr-FR"",""content"":""Votre appareil ne prend pas en charge la technologie NFC pour lire la carte."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":661,""languages_code"":""it-IT"",""content"":""Il dispositivo non supporta l'NFC per la lettura della scheda."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":662,""languages_code"":""pl-PL"",""content"":""Twoje urządzenie nie obsługuje funkcji NFC do odczytu karty."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":663,""languages_code"":""pt-BR"",""content"":""Seu dispositivo não suporta NFC para ler o cartão."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":664,""languages_code"":""ro-RO"",""content"":""Dispozitivul dvs. nu acceptă NFC pentru a citi cardul."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":665,""languages_code"":""ru-RU"",""content"":""Ваше устройство не поддерживает NFC для считывания карты."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":666,""languages_code"":""tr-TR"",""content"":""Cihazınız kartı okumak için NFC'yi desteklemiyor."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":667,""languages_code"":""uk-UK"",""content"":""Ваш пристрій не підтримує NFC для зчитування картки."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":668,""languages_code"":""zh-ZH"",""content"":""你的设备不支持NFC读取卡片。"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"nfcReadCard","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:22:18.961Z",,,"[{""id"":681,""languages_code"":""de-DE"",""content"":""Karte lesen"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":682,""languages_code"":""en-US"",""content"":""Read card"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":683,""languages_code"":""es-ES"",""content"":""Leer la tarjeta"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":684,""languages_code"":""fr-FR"",""content"":""Carte de lecture"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":685,""languages_code"":""it-IT"",""content"":""Scheda di lettura"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":686,""languages_code"":""pl-PL"",""content"":""Karta do czytania"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":687,""languages_code"":""pt-BR"",""content"":""Leia o cartão"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":688,""languages_code"":""ro-RO"",""content"":""Card de citire"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":689,""languages_code"":""ru-RU"",""content"":""Читательская карточка"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":690,""languages_code"":""tr-TR"",""content"":""Kartı okuyun"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":691,""languages_code"":""uk-UK"",""content"":""Зчитування картки"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":692,""languages_code"":""zh-ZH"",""content"":""阅读卡"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"nickname","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:09:55.307Z",,,"[{""id"":105,""languages_code"":""de-DE"",""content"":""Spitzname"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":106,""languages_code"":""en-US"",""content"":""Nickname"",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":107,""languages_code"":""es-ES"",""content"":""Apodo"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":108,""languages_code"":""fr-FR"",""content"":""Surnom :"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":109,""languages_code"":""it-IT"",""content"":""Soprannome"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":110,""languages_code"":""pl-PL"",""content"":""Pseudonim"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":111,""languages_code"":""pt-BR"",""content"":""Apelido"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":112,""languages_code"":""ro-RO"",""content"":""Porecla"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":113,""languages_code"":""ru-RU"",""content"":""Прозвище"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":114,""languages_code"":""tr-TR"",""content"":""Takma ad"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":115,""languages_code"":""uk-UK"",""content"":""Нікнейм"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":116,""languages_code"":""zh-ZH"",""content"":""绰号"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
"noFeedbacksFound","published",,"4b8b2d92-1241-4195-8906-d3caa23d03c6","2022-09-26T15:14:20.178Z",,,"[{""id"":249,""languages_code"":""de-DE"",""content"":""Keine Rückmeldungen gefunden."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":250,""languages_code"":""en-US"",""content"":""No feedbacks found."",""be_source_for_translations"":true,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":251,""languages_code"":""es-ES"",""content"":""No se ha encontrado ninguna retroalimentación."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":252,""languages_code"":""fr-FR"",""content"":""Aucun retour d'information trouvé."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":253,""languages_code"":""it-IT"",""content"":""Nessun feedback trovato."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":254,""languages_code"":""pl-PL"",""content"":""Nie znaleziono żadnych informacji zwrotnych."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":255,""languages_code"":""pt-BR"",""content"":""Não foram encontrados feedbacks."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":256,""languages_code"":""ro-RO"",""content"":""Nu s-au găsit feedback-uri."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":257,""languages_code"":""ru-RU"",""content"":""Отзывов не найдено."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":258,""languages_code"":""tr-TR"",""content"":""Geri bildirim bulunamadı."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":259,""languages_code"":""uk-UK"",""content"":""Відгуків не знайдено."",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true},{""id"":260,""languages_code"":""zh-ZH"",""content"":""没有发现反馈。"",""be_source_for_translations"":false,""let_be_translated"":true,""create_translations_for_all_languages"":true}]"
